timestamp,elapsed_sec,gsr_raw,phase
1778371244.054901,0.04166865348815918,4092.0,baseline
1778371244.104896,0.09166383743286133,4092.0,baseline
1778371244.1550221,0.14178991317749023,4093.0,baseline
1778371244.204982,0.19174981117248535,4092.0,baseline
1778371244.25509,0.24185776710510254,4091.0,baseline
1778371244.305068,0.2918357849121094,4092.0,baseline
1778371244.355357,0.34212470054626465,4093.0,baseline
1778371244.405205,0.39197278022766113,4092.0,baseline
1778371244.455334,0.44210171699523926,4092.0,baseline
1778371244.505255,0.4920227527618408,4093.0,baseline
1778371244.555222,0.541989803314209,4092.0,baseline
1778371244.605213,0.5919806957244873,4093.0,baseline
1778371244.655224,0.6419918537139893,4092.0,baseline
1778371244.705312,0.6920797824859619,4091.0,baseline
1778371244.7552168,0.7419846057891846,4092.0,baseline
1778371244.805235,0.7920026779174805,4093.0,baseline
1778371244.855245,0.842012882232666,4093.0,baseline
1778371244.9052968,0.8920645713806152,4092.0,baseline
1778371244.955265,0.9420328140258789,4092.0,baseline
1778371245.005405,0.9921727180480957,4092.0,baseline
1778371245.055341,1.0421087741851807,4092.0,baseline
1778371245.105324,1.0920917987823486,4092.0,baseline
1778371245.155309,1.1420767307281494,4093.0,baseline
1778371245.205313,1.1920807361602783,4092.0,baseline
1778371245.25545,1.242217779159546,4093.0,baseline
1778371245.305581,1.292348861694336,4093.0,baseline
1778371245.355561,1.3423287868499756,4091.0,baseline
1778371245.405677,1.3924448490142822,4092.0,baseline
1778371245.455616,1.4423837661743164,4093.0,baseline
1778371245.505592,1.4923598766326904,4092.0,baseline
1778371245.555636,1.5424036979675293,4092.0,baseline
1778371245.605608,1.5923757553100586,4092.0,baseline
1778371245.655725,1.6424927711486816,4092.0,baseline
1778371245.705638,1.6924057006835938,4093.0,baseline
1778371245.755627,1.7423946857452393,4092.0,baseline
1778371245.80577,1.7925376892089844,4092.0,baseline
1778371245.8558059,1.842573642730713,4092.0,baseline
1778371245.905697,1.8924648761749268,4092.0,baseline
1778371245.955847,1.9426147937774658,4093.0,baseline
1778371246.005837,1.9926047325134277,4092.0,baseline
1778371246.0558562,2.042623996734619,4093.0,baseline
1778371246.1059048,0.04851675033569336,4092.0,stimulus
1778371246.155682,0.09829401969909668,4091.0,stimulus
1778371246.205699,0.14831089973449707,4093.0,stimulus
1778371246.255784,0.1983959674835205,4093.0,stimulus
1778371246.305866,0.24847793579101562,4092.0,stimulus
1778371246.355969,0.2985808849334717,4092.0,stimulus
1778371246.410893,0.35350489616394043,4093.0,stimulus
1778371246.456011,0.398622989654541,4091.0,stimulus
1778371246.505952,0.448563814163208,4092.0,stimulus
1778371246.555964,0.49857592582702637,4092.0,stimulus
1778371246.606132,0.5487439632415771,4093.0,stimulus
1778371246.656081,0.5986928939819336,4092.0,stimulus
1778371246.7060852,0.6486971378326416,4091.0,stimulus
1778371246.756031,0.6986429691314697,4092.0,stimulus
1778371246.806031,0.7486429214477539,4092.0,stimulus
1778371246.856071,0.7986829280853271,4092.0,stimulus
1778371246.906097,0.8487088680267334,4092.0,stimulus
1778371246.956197,0.8988089561462402,4092.0,stimulus
1778371247.0061362,0.9487481117248535,4093.0,stimulus
1778371247.056096,0.9987080097198486,4093.0,stimulus
1778371247.1060941,1.0487060546875,4093.0,stimulus
1778371247.156229,1.0988409519195557,4092.0,stimulus
1778371247.206314,1.148926019668579,4093.0,stimulus
1778371247.256219,1.1988308429718018,4092.0,stimulus
1778371247.306371,1.2489829063415527,4092.0,stimulus
1778371247.356452,1.2990639209747314,4092.0,stimulus
1778371247.406357,1.3489689826965332,4093.0,stimulus
1778371247.456241,1.398852825164795,4092.0,stimulus
1778371247.506405,1.44901704788208,4093.0,stimulus
1778371247.556323,1.4989349842071533,4092.0,stimulus
1778371247.606518,1.5491299629211426,4092.0,stimulus
1778371247.6565561,1.599168062210083,4092.0,stimulus
1778371247.706648,1.6492600440979004,4092.0,stimulus
1778371247.756574,1.699185848236084,4091.0,stimulus
1778371247.806656,1.749267816543579,4092.0,stimulus
1778371247.856589,1.7992010116577148,4093.0,stimulus
1778371247.906731,1.8493428230285645,4093.0,stimulus
1778371247.956605,1.899216890335083,4093.0,stimulus
1778371248.006689,1.94930100440979,4092.0,stimulus
1778371248.056829,1.9994409084320068,4091.0,stimulus
1778371248.106703,2.0493149757385254,4092.0,stimulus
1778371248.156735,2.099346876144409,4092.0,stimulus
1778371248.206753,2.149364948272705,4092.0,stimulus
1778371248.2567701,2.1993820667266846,4092.0,stimulus
1778371248.306957,2.2495689392089844,4092.0,stimulus
1778371248.3571389,2.299750804901123,4092.0,stimulus
1778371248.407011,2.349622964859009,4092.0,stimulus
1778371248.456883,2.3994948863983154,4091.0,stimulus
1778371248.506998,2.4496099948883057,4093.0,stimulus
1778371248.556872,2.499483823776245,4092.0,stimulus
1778371248.60718,2.5497920513153076,4092.0,stimulus
1778371248.656922,2.599534034729004,4092.0,stimulus
1778371248.706964,2.64957594871521,4093.0,stimulus
1778371248.7569668,2.6995787620544434,4093.0,stimulus
1778371248.8070111,2.7496230602264404,4092.0,stimulus
1778371248.856995,2.799607038497925,4092.0,stimulus
1778371248.907063,2.849674940109253,4093.0,stimulus
1778371248.957057,2.8996689319610596,4092.0,stimulus
1778371249.007228,2.9498398303985596,4093.0,stimulus
1778371249.0571132,2.999725103378296,4093.0,stimulus
1778371249.1072168,3.0498287677764893,4092.0,stimulus
1778371249.157171,3.099782943725586,4093.0,stimulus
1778371249.2071612,3.149773120880127,4092.0,stimulus
1778371249.257267,3.1998789310455322,4092.0,stimulus
1778371249.307273,3.249884843826294,4093.0,stimulus
1778371249.357588,3.3001999855041504,4092.0,stimulus
1778371249.407464,3.3500759601593018,4092.0,stimulus
1778371249.45733,3.399941921234131,4093.0,stimulus
1778371249.507338,3.4499499797821045,4093.0,stimulus
1778371249.557346,3.499958038330078,4093.0,stimulus
1778371249.607339,3.5499508380889893,4093.0,stimulus
1778371249.657372,3.5999839305877686,4092.0,stimulus
1778371249.707579,3.650190830230713,4092.0,stimulus
1778371249.75754,3.7001519203186035,4092.0,stimulus
1778371249.807508,3.750119924545288,4092.0,stimulus
1778371249.857553,3.8001649379730225,4093.0,stimulus
1778371249.907609,3.8502209186553955,4092.0,stimulus
1778371249.957546,3.900157928466797,4090.0,stimulus
1778371250.007665,3.9502768516540527,4093.0,stimulus
1778371250.057562,4.000174045562744,4092.0,stimulus
1778371250.1075609,4.050172805786133,4092.0,stimulus
1778371250.157821,4.100432872772217,4092.0,stimulus
1778371250.207715,4.15032696723938,4092.0,stimulus
1778371250.257708,4.20032000541687,4092.0,stimulus
1778371250.307801,4.250412940979004,4092.0,stimulus
1778371250.357997,4.30060887336731,4092.0,stimulus
1778371250.407969,4.350580930709839,4092.0,stimulus
1778371250.457765,4.400377035140991,4093.0,stimulus
1778371250.5077581,4.4503700733184814,4092.0,stimulus
1778371250.557787,4.500398874282837,4093.0,stimulus
1778371250.607871,4.550482988357544,4091.0,stimulus
1778371250.657923,4.600534915924072,4093.0,stimulus
1778371250.7078881,4.650500059127808,4092.0,stimulus
1778371250.7579882,4.7006001472473145,4092.0,stimulus
1778371250.807969,4.7505810260772705,4092.0,stimulus
1778371250.858013,4.800624847412109,4093.0,stimulus
1778371250.9080288,4.850640773773193,4092.0,stimulus
1778371250.958016,4.900627851486206,4093.0,stimulus
1778371251.007968,4.950579881668091,4092.0,stimulus
1778371251.058072,5.000684022903442,4092.0,stimulus
1778371251.10801,5.05062198638916,4092.0,stimulus
1778371251.158116,5.1007280349731445,4093.0,stimulus
1778371251.208137,5.15074896812439,4093.0,stimulus
1778371251.2581382,5.200750112533569,4092.0,stimulus
1778371251.30815,5.250761985778809,4093.0,stimulus
1778371251.35835,5.300961971282959,4092.0,stimulus
1778371251.408232,5.350843906402588,4092.0,stimulus
1778371251.458184,5.400795936584473,4092.0,stimulus
1778371251.5082822,5.450894117355347,4092.0,stimulus
1778371251.558207,5.500818967819214,4093.0,stimulus
1778371251.608316,5.5509278774261475,4093.0,stimulus
1778371251.658255,5.600867033004761,4090.0,stimulus
