timestamp,elapsed_sec,gsr_raw,phase
1777633284.506551,0.0379641056060791,1433.0,baseline
1777633284.5566452,0.0880582332611084,1435.0,baseline
1777633284.606843,0.13825607299804688,1435.0,baseline
1777633284.656731,0.18814396858215332,1435.0,baseline
1777633284.706878,0.23829102516174316,1435.0,baseline
1777633284.756654,0.288067102432251,1435.0,baseline
1777633284.8067782,0.33819127082824707,1437.0,baseline
1777633284.856909,0.388322114944458,1436.0,baseline
1777633284.906977,0.43839001655578613,1435.0,baseline
1777633284.9570339,0.4884469509124756,1433.0,baseline
1777633285.007213,0.5386261940002441,1434.0,baseline
1777633285.0570629,0.5884759426116943,1435.0,baseline
1777633285.107212,0.6386251449584961,1436.0,baseline
1777633285.15715,0.6885631084442139,1434.0,baseline
1777633285.20731,0.7387230396270752,1432.0,baseline
1777633285.2572942,0.7887072563171387,1434.0,baseline
1777633285.307304,0.838716983795166,1434.0,baseline
1777633285.357308,0.8887209892272949,1434.0,baseline
1777633285.4073422,0.9387552738189697,1432.0,baseline
1777633285.457419,0.9888319969177246,1431.0,baseline
1777633285.507125,1.0385379791259766,1432.0,baseline
1777633285.557044,1.0884571075439453,1435.0,baseline
1777633285.607048,1.1384611129760742,1435.0,baseline
1777633285.6571991,1.1886122226715088,1437.0,baseline
1777633285.707361,1.238774061203003,1435.0,baseline
1777633285.757422,1.288835048675537,1435.0,baseline
1777633285.807477,1.3388900756835938,1437.0,baseline
1777633285.857493,1.3889060020446777,1438.0,baseline
1777633285.9075341,1.4389472007751465,1434.0,baseline
1777633285.957715,1.4891281127929688,1436.0,baseline
1777633286.007702,1.5391151905059814,1438.0,baseline
1777633286.05758,1.5889930725097656,1436.0,baseline
1777633286.107626,1.6390390396118164,1435.0,baseline
1777633286.157665,1.6890780925750732,1433.0,baseline
1777633286.2077692,1.7391822338104248,1435.0,baseline
1777633286.2576718,1.7890849113464355,1435.0,baseline
1777633286.30778,1.8391931056976318,1436.0,baseline
1777633286.357769,1.8891820907592773,1435.0,baseline
1777633286.407839,1.9392521381378174,1437.0,baseline
1777633286.4577348,1.9891479015350342,1438.0,baseline
1777633286.507782,2.0391950607299805,1439.0,baseline
1777633286.5980868,0.08267068862915039,1439.0,stimulus
1777633286.607722,0.09230589866638184,1437.0,stimulus
1777633286.657734,0.1423177719116211,1434.0,stimulus
1777633286.7078369,0.19242072105407715,1436.0,stimulus
1777633286.757677,0.24226093292236328,1435.0,stimulus
1777633286.807814,0.29239773750305176,1435.0,stimulus
1777633286.857976,0.342559814453125,1435.0,stimulus
1777633286.90808,0.39266395568847656,1431.0,stimulus
1777633286.958132,0.4427158832550049,1435.0,stimulus
1777633287.008102,0.49268579483032227,1435.0,stimulus
1777633287.058058,0.5426418781280518,1435.0,stimulus
1777633287.1080651,0.592648983001709,1434.0,stimulus
1777633287.1581361,0.6427199840545654,1432.0,stimulus
1777633287.208149,0.6927328109741211,1434.0,stimulus
1777633287.258153,0.74273681640625,1436.0,stimulus
1777633287.308106,0.7926898002624512,1437.0,stimulus
1777633287.358218,0.8428018093109131,1438.0,stimulus
1777633287.4081972,0.8927810192108154,1438.0,stimulus
1777633287.458179,0.9427628517150879,1437.0,stimulus
1777633287.508186,0.9927699565887451,1437.0,stimulus
1777633287.558322,1.0429058074951172,1436.0,stimulus
1777633287.608288,1.092871904373169,1434.0,stimulus
1777633287.658257,1.14284086227417,1435.0,stimulus
1777633287.70836,1.192943811416626,1435.0,stimulus
1777633287.758341,1.2429249286651611,1437.0,stimulus
1777633287.808268,1.2928519248962402,1437.0,stimulus
1777633287.8583949,1.3429787158966064,1436.0,stimulus
1777633287.908302,1.3928859233856201,1436.0,stimulus
1777633287.9583712,1.4429550170898438,1435.0,stimulus
1777633288.008159,1.4927427768707275,1435.0,stimulus
1777633288.0581398,1.5427236557006836,1438.0,stimulus
1777633288.108268,1.5928518772125244,1436.0,stimulus
1777633288.15814,1.642723798751831,1435.0,stimulus
1777633288.208253,1.6928367614746094,1435.0,stimulus
1777633288.258522,1.7431058883666992,1435.0,stimulus
1777633288.308556,1.793139934539795,1436.0,stimulus
1777633288.3585951,1.8431789875030518,1435.0,stimulus
1777633288.408569,1.8931529521942139,1436.0,stimulus
1777633288.458674,1.9432578086853027,1435.0,stimulus
