timestamp,elapsed_sec,gsr_raw,phase
1777619927.4716392,0.022107362747192383,1366.0,baseline
1777619927.521752,0.0722203254699707,1365.0,baseline
1777619927.571837,0.12230515480041504,1365.0,baseline
1777619927.621883,0.17235112190246582,1367.0,baseline
1777619927.6719282,0.2223963737487793,1368.0,baseline
1777619927.72191,0.27237820625305176,1369.0,baseline
1777619927.771999,0.3224670886993408,1368.0,baseline
1777619927.821961,0.37242913246154785,1367.0,baseline
1777619927.871815,0.4222831726074219,1370.0,baseline
1777619927.9222882,0.47275638580322266,1368.0,baseline
1777619927.971903,0.5223712921142578,1369.0,baseline
1777619928.0219038,0.5723719596862793,1369.0,baseline
1777619928.0719,0.6223680973052979,1369.0,baseline
1777619928.1219242,0.6723923683166504,1369.0,baseline
1777619928.17199,0.7224581241607666,1368.0,baseline
1777619928.2221272,0.7725954055786133,1365.0,baseline
1777619928.272178,0.8226461410522461,1362.0,baseline
1777619928.3222232,0.8726913928985596,1359.0,baseline
1777619928.37234,0.9228081703186035,1357.0,baseline
1777619928.4222982,0.9727663993835449,1357.0,baseline
1777619928.472081,1.0225491523742676,1333.0,baseline
1777619928.5221262,1.072594404220581,1312.0,baseline
1777619928.572008,1.1224761009216309,1365.0,baseline
1777619928.62207,1.1725382804870605,1379.0,baseline
1777619928.672121,1.2225892543792725,1379.0,baseline
1777619928.722131,1.272599220275879,1370.0,baseline
1777619928.772187,1.322655200958252,1371.0,baseline
1777619928.822409,1.3728771209716797,1370.0,baseline
1777619928.8722801,1.422748327255249,1369.0,baseline
1777619928.922365,1.4728331565856934,1369.0,baseline
1777619928.972422,1.5228900909423828,1368.0,baseline
1777619929.0224168,1.5728850364685059,1366.0,baseline
1777619929.072459,1.622927188873291,1361.0,baseline
1777619929.122459,1.6729271411895752,1360.0,baseline
1777619929.1724532,1.722921371459961,1360.0,baseline
1777619929.22266,1.7731282711029053,1359.0,baseline
1777619929.272524,1.8229923248291016,1361.0,baseline
1777619929.32261,1.8730781078338623,1360.0,baseline
1777619929.372593,1.9230611324310303,1363.0,baseline
1777619929.4226692,1.973137378692627,1363.0,baseline
1777619929.472777,2.023245096206665,1361.0,baseline
1777619929.7890182,0.3081471920013428,1363.0,stimulus
1777619929.78905,0.3081791400909424,1365.0,stimulus
1777619929.7890759,0.30820488929748535,1368.0,stimulus
1777619929.7891,0.3082289695739746,1370.0,stimulus
1777619929.7891252,0.3082542419433594,1372.0,stimulus
1777619929.789244,0.30837297439575195,1370.0,stimulus
1777619929.822759,0.3418879508972168,1372.0,stimulus
1777619929.872921,0.39205002784729004,1371.0,stimulus
1777619929.922854,0.4419829845428467,1371.0,stimulus
1777619929.972862,0.4919910430908203,1370.0,stimulus
1777619930.023016,0.5421450138092041,1372.0,stimulus
1777619930.073045,0.5921740531921387,1369.0,stimulus
1777619930.122914,0.6420431137084961,1371.0,stimulus
1777619930.1730502,0.6921792030334473,1370.0,stimulus
1777619930.223009,0.742138147354126,1369.0,stimulus
1777619930.273076,0.7922050952911377,1371.0,stimulus
1777619930.323026,0.8421549797058105,1370.0,stimulus
1777619930.373197,0.8923261165618896,1371.0,stimulus
1777619930.423093,0.9422221183776855,1368.0,stimulus
1777619930.473193,0.9923219680786133,1369.0,stimulus
1777619930.523128,1.0422570705413818,1372.0,stimulus
1777619930.573194,1.0923230648040771,1372.0,stimulus
1777619930.623271,1.1424000263214111,1370.0,stimulus
1777619930.67325,1.1923789978027344,1370.0,stimulus
1777619930.723254,1.2423830032348633,1370.0,stimulus
1777619930.773313,1.2924420833587646,1368.0,stimulus
1777619930.823364,1.3424930572509766,1368.0,stimulus
1777619930.873274,1.3924031257629395,1369.0,stimulus
1777619930.9233139,1.4424428939819336,1367.0,stimulus
1777619930.973343,1.4924719333648682,1366.0,stimulus
1777619931.023377,1.5425059795379639,1363.0,stimulus
1777619931.073343,1.5924720764160156,1369.0,stimulus
1777619931.123422,1.6425509452819824,1370.0,stimulus
1777619931.1731389,1.692267894744873,1368.0,stimulus
1777619931.223249,1.7423779964447021,1370.0,stimulus
1777619931.273277,1.7924060821533203,1370.0,stimulus
1777619931.3235662,1.8426952362060547,1369.0,stimulus
1777619931.373578,1.892707109451294,1368.0,stimulus
1777619931.423541,1.9426701068878174,1368.0,stimulus
1777619931.473533,1.992661952972412,1364.0,stimulus
1777619931.523627,2.0427560806274414,1367.0,stimulus
1777619931.57357,2.0926990509033203,1368.0,stimulus
1777619931.62361,2.1427390575408936,1367.0,stimulus
1777619931.6735418,2.1926708221435547,1367.0,stimulus
1777619931.723389,2.2425179481506348,1368.0,stimulus
1777619931.7734132,2.2925422191619873,1368.0,stimulus
1777619931.8234859,2.3426148891448975,1365.0,stimulus
1777619931.873562,2.392691135406494,1368.0,stimulus
1777619931.923509,2.4426379203796387,1369.0,stimulus
1777619931.973654,2.4927830696105957,1368.0,stimulus
1777619932.02377,2.5428991317749023,1368.0,stimulus
1777619932.073877,2.593006134033203,1368.0,stimulus
1777619932.1239018,2.643030881881714,1368.0,stimulus
1777619932.173898,2.6930270195007324,1367.0,stimulus
1777619932.2238982,2.7430272102355957,1367.0,stimulus
1777619932.274056,2.793184995651245,1368.0,stimulus
1777619932.324018,2.843147039413452,1366.0,stimulus
1777619932.374089,2.8932180404663086,1365.0,stimulus
1777619932.4240499,2.94317889213562,1367.0,stimulus
1777619932.4740732,2.9932022094726562,1366.0,stimulus
1777619932.5241249,3.0432538986206055,1368.0,stimulus
1777619932.574166,3.093295097351074,1370.0,stimulus
1777619932.624275,3.143404006958008,1365.0,stimulus
1777619932.674177,3.1933059692382812,1369.0,stimulus
1777619932.7242692,3.2433981895446777,1367.0,stimulus
1777619932.7742,3.2933290004730225,1366.0,stimulus
1777619932.8242471,3.3433761596679688,1368.0,stimulus
1777619932.8742578,3.3933868408203125,1368.0,stimulus
1777619932.924299,3.4434280395507812,1367.0,stimulus
1777619932.974307,3.493436098098755,1372.0,stimulus
1777619933.0242949,3.543423891067505,1369.0,stimulus
1777619933.0742989,3.593427896499634,1367.0,stimulus
1777619933.124384,3.6435129642486572,1365.0,stimulus
1777619933.1743538,3.6934828758239746,1365.0,stimulus
1777619933.224483,3.743612051010132,1368.0,stimulus
1777619933.274514,3.793642997741699,1367.0,stimulus
1777619933.324546,3.843675136566162,1366.0,stimulus
