timestamp,elapsed_sec,gsr_raw,phase
1777616881.024361,0.0002498626708984375,1277.0,baseline
1777616881.024471,0.0003600120544433594,1271.0,baseline
1777616881.0245702,0.0004591941833496094,1271.0,baseline
1777616881.0246668,0.0005557537078857422,1263.0,baseline
1777616881.0247622,0.0006511211395263672,1243.0,baseline
1777616881.024878,0.0007669925689697266,1256.0,baseline
1777616881.0249732,0.00086212158203125,1269.0,baseline
1777616881.025067,0.0009560585021972656,1273.0,baseline
1777616881.025176,0.0010650157928466797,1283.0,baseline
1777616881.025277,0.0011658668518066406,1293.0,baseline
1777616881.0253708,0.0012598037719726562,1289.0,baseline
1777616881.025484,0.0013730525970458984,1288.0,baseline
1777616881.02558,0.0014688968658447266,1289.0,baseline
1777616881.025665,0.0015540122985839844,1288.0,baseline
1777616881.0257459,0.001634836196899414,1286.0,baseline
1777616881.02582,0.001708984375,1285.0,baseline
1777616881.025898,0.001786947250366211,1289.0,baseline
1777616881.0259771,0.0018661022186279297,1274.0,baseline
1777616881.026056,0.0019450187683105469,1273.0,baseline
1777616881.026135,0.002023935317993164,1266.0,baseline
1777616881.0262039,0.0020928382873535156,1256.0,baseline
1777616881.026283,0.0021719932556152344,1258.0,baseline
1777616881.0263622,0.002251148223876953,1268.0,baseline
1777616881.026431,0.0023200511932373047,1286.0,baseline
1777616881.026507,0.0023958683013916016,1288.0,baseline
1777616881.026586,0.0024750232696533203,1277.0,baseline
1777616881.026664,0.0025529861450195312,1275.0,baseline
1777616881.026743,0.0026319026947021484,1299.0,baseline
1777616881.0268211,0.002710103988647461,1315.0,baseline
1777616881.0269,0.002789020538330078,1315.0,baseline
1777616881.026988,0.0028769969940185547,1318.0,baseline
1777616881.0270662,0.002955198287963867,1313.0,baseline
1777616881.027164,0.003052949905395508,1286.0,baseline
1777616881.027227,0.0031158924102783203,1277.0,baseline
1777616881.027315,0.003203868865966797,1283.0,baseline
1777616881.027394,0.0032830238342285156,1280.0,baseline
1777616881.027471,0.0033600330352783203,1273.0,baseline
1777616881.0277052,0.0035941600799560547,1273.0,baseline
1777616881.027811,0.0037000179290771484,1281.0,baseline
1777616881.0279,0.0037889480590820312,1300.0,baseline
1777616881.027989,0.003877878189086914,1312.0,baseline
1777616881.0281,0.003988981246948242,1289.0,baseline
1777616881.028188,0.004076957702636719,1261.0,baseline
1777616881.0282722,0.00416111946105957,1270.0,baseline
1777616881.028357,0.0042459964752197266,1269.0,baseline
1777616881.0284412,0.004330158233642578,1266.0,baseline
1777616881.028525,0.004414081573486328,1273.0,baseline
1777616881.0705159,0.04640483856201172,1282.0,baseline
1777616881.120745,0.0966339111328125,1282.0,baseline
1777616881.1708522,0.14674115180969238,1301.0,baseline
1777616881.220834,0.19672298431396484,1296.0,baseline
1777616881.2708411,0.24673008918762207,1283.0,baseline
1777616881.320813,0.29670190811157227,1266.0,baseline
1777616881.3709052,0.34679412841796875,1263.0,baseline
1777616881.420893,0.39678192138671875,1275.0,baseline
1777616881.470974,0.44686293601989746,1280.0,baseline
1777616881.520975,0.49686408042907715,1274.0,baseline
1777616881.570986,0.546875,1273.0,baseline
1777616881.6208441,0.5967330932617188,1273.0,baseline
1777616881.670738,0.6466269493103027,1286.0,baseline
1777616881.7208471,0.6967360973358154,1286.0,baseline
1777616881.770823,0.7467119693756104,1276.0,baseline
1777616881.8207948,0.7966837882995605,1271.0,baseline
1777616881.870828,0.8467168807983398,1283.0,baseline
1777616881.920856,0.896744966506958,1282.0,baseline
1777616881.97087,0.9467589855194092,1292.0,baseline
1777616882.020937,0.9968259334564209,1282.0,baseline
1777616882.0708458,1.0467348098754883,1270.0,baseline
1777616882.120949,1.0968379974365234,1272.0,baseline
1777616882.170936,1.1468250751495361,1271.0,baseline
1777616882.2209191,1.196808099746704,1291.0,baseline
1777616882.271023,1.2469120025634766,1281.0,baseline
1777616882.321004,1.2968928813934326,1274.0,baseline
1777616882.370969,1.346858024597168,1271.0,baseline
1777616882.421222,1.397110939025879,1277.0,baseline
1777616882.4711318,1.4470207691192627,1275.0,baseline
1777616882.521162,1.4970510005950928,1291.0,baseline
1777616882.5713,1.5471889972686768,1282.0,baseline
1777616882.621197,1.597085952758789,1275.0,baseline
1777616882.671322,1.6472110748291016,1275.0,baseline
1777616882.721453,1.6973419189453125,1269.0,baseline
1777616882.7712572,1.7471461296081543,1291.0,baseline
1777616882.8212411,1.7971301078796387,1283.0,baseline
1777616882.8712058,1.8470947742462158,1280.0,baseline
1777616882.921233,1.8971219062805176,1274.0,baseline
1777616882.971253,1.9471418857574463,1271.0,baseline
1777616883.021336,1.997225046157837,1292.0,baseline
1777616883.071319,2.047208070755005,1289.0,baseline
1777616883.121427,2.097316026687622,1280.0,baseline
1777616883.1714811,2.1473701000213623,1275.0,baseline
1777616883.221542,2.1974308490753174,1278.0,baseline
1777616883.271638,2.2475268840789795,1280.0,baseline
1777616883.321478,2.2973668575286865,1289.0,baseline
1777616883.371402,2.3472909927368164,1281.0,baseline
1777616883.421545,2.3974339962005615,1276.0,baseline
1777616883.47153,2.4474189281463623,1270.0,baseline
1777616883.521641,2.497529983520508,1276.0,baseline
1777616883.5716841,2.5475730895996094,1286.0,baseline
1777616883.62172,2.597609043121338,1277.0,baseline
1777616883.671749,2.6476380825042725,1275.0,baseline
1777616883.721886,2.697774887084961,1277.0,baseline
1777616883.7718568,2.7477457523345947,1275.0,baseline
1777616883.821877,2.7977659702301025,1291.0,baseline
1777616883.871945,2.8478338718414307,1283.0,baseline
1777616883.9218822,2.897771120071411,1279.0,baseline
1777616883.9719849,2.947873830795288,1276.0,baseline
1777616884.021884,2.9977729320526123,1269.0,baseline
1777616884.071788,3.0476770401000977,1294.0,baseline
1777616884.36196,0.28217506408691406,1284.0,stimulus
1777616884.361995,0.282210111618042,1278.0,stimulus
1777616884.36202,0.28223514556884766,1276.0,stimulus
1777616884.362148,0.2823631763458252,1271.0,stimulus
1777616884.3621771,0.2823922634124756,1295.0,stimulus
1777616884.371916,0.2921311855316162,1285.0,stimulus
1777616884.421986,0.34220123291015625,1278.0,stimulus
1777616884.4721239,0.39233899116516113,1273.0,stimulus
1777616884.522261,0.4424760341644287,1272.0,stimulus
1777616884.5721128,0.4923279285430908,1276.0,stimulus
1777616884.622271,0.5424861907958984,1289.0,stimulus
1777616884.672311,0.5925261974334717,1281.0,stimulus
1777616884.72227,0.6424851417541504,1277.0,stimulus
1777616884.7723122,0.6925272941589355,1274.0,stimulus
1777616884.822308,0.742523193359375,1271.0,stimulus
1777616884.872263,0.792478084564209,1290.0,stimulus
1777616884.9223208,0.8425359725952148,1285.0,stimulus
1777616884.972151,0.8923661708831787,1273.0,stimulus
1777616885.022131,0.9423460960388184,1274.0,stimulus
1777616885.0721622,0.9923772811889648,1278.0,stimulus
1777616885.122161,1.0423760414123535,1283.0,stimulus
1777616885.172179,1.0923941135406494,1282.0,stimulus
1777616885.222272,1.1424870491027832,1280.0,stimulus
1777616885.2723541,1.1925692558288574,1278.0,stimulus
1777616885.32232,1.24253511428833,1276.0,stimulus
1777616885.372361,1.2925760746002197,1287.0,stimulus
1777616885.42243,1.3426451683044434,1284.0,stimulus
1777616885.472578,1.3927931785583496,1278.0,stimulus
1777616885.522561,1.4427762031555176,1270.0,stimulus
1777616885.5723782,1.4925932884216309,1274.0,stimulus
1777616885.622391,1.5426061153411865,1290.0,stimulus
1777616885.672406,1.592621088027954,1285.0,stimulus
1777616885.7224672,1.6426823139190674,1279.0,stimulus
1777616885.772616,1.692831039428711,1279.0,stimulus
1777616885.8227048,1.742919921875,1277.0,stimulus
1777616885.872791,1.793006181716919,1286.0,stimulus
1777616885.9228532,1.8430683612823486,1288.0,stimulus
1777616885.9728692,1.8930842876434326,1285.0,stimulus
1777616886.022721,1.9429361820220947,1281.0,stimulus
1777616886.072695,1.9929101467132568,1278.0,stimulus
1777616886.122875,2.0430901050567627,1287.0,stimulus
1777616886.172935,2.0931501388549805,1289.0,stimulus
1777616886.222985,2.143200159072876,1285.0,stimulus
1777616886.2729971,2.1932122707366943,1278.0,stimulus
1777616886.3227258,2.242940902709961,1274.0,stimulus
1777616886.372777,2.292992115020752,1268.0,stimulus
1777616886.4227982,2.343013286590576,1284.0,stimulus
1777616886.472851,2.393066167831421,1283.0,stimulus
1777616886.522837,2.443052053451538,1282.0,stimulus
1777616886.5728798,2.4930949211120605,1283.0,stimulus
1777616886.62292,2.543135166168213,1280.0,stimulus
1777616886.672933,2.5931482315063477,1282.0,stimulus
1777616886.723176,2.6433911323547363,1278.0,stimulus
1777616886.773227,2.6934421062469482,1283.0,stimulus
1777616886.8230798,2.7432949542999268,1280.0,stimulus
1777616886.873201,2.7934160232543945,1280.0,stimulus
1777616886.923288,2.84350323677063,1275.0,stimulus
1777616886.9732668,2.893481969833374,1273.0,stimulus
1777616887.0232892,2.9435043334960938,1278.0,stimulus
1777616887.073256,2.993471145629883,1287.0,stimulus
1777616887.123323,3.0435380935668945,1282.0,stimulus
1777616887.173357,3.0935721397399902,1279.0,stimulus
1777616887.223328,3.143543243408203,1275.0,stimulus
1777616887.27345,3.193665027618408,1273.0,stimulus
1777616887.3232472,3.243462324142456,1285.0,stimulus
1777616887.373177,3.2933921813964844,1284.0,stimulus
1777616887.423255,3.3434700965881348,1277.0,stimulus
1777616887.473193,3.3934080600738525,1277.0,stimulus
1777616887.52332,3.443535089492798,1279.0,stimulus
1777616887.573396,3.4936110973358154,1279.0,stimulus
1777616887.623404,3.543619155883789,1276.0,stimulus
1777616887.673616,3.5938310623168945,1277.0,stimulus
1777616887.723617,3.643832206726074,1279.0,stimulus
1777616887.773597,3.693812131881714,1277.0,stimulus
1777616887.823712,3.743927240371704,1278.0,stimulus
1777616887.873642,3.7938570976257324,1279.0,stimulus
1777616887.923748,3.843963146209717,1278.0,stimulus
1777616887.973749,3.8939640522003174,1280.0,stimulus
1777616888.023762,3.943977117538452,1280.0,stimulus
1777616888.073774,3.9939892292022705,1284.0,stimulus
