timestamp,elapsed_sec,gsr_raw,phase
1777617721.792656,0.008739948272705078,1298.0,baseline
1777617721.842624,0.05870795249938965,1299.0,baseline
1777617721.892731,0.10881495475769043,1297.0,baseline
1777617721.9427562,0.15884017944335938,1298.0,baseline
1777617721.992824,0.2089080810546875,1298.0,baseline
1777617722.042752,0.258836030960083,1297.0,baseline
1777617722.09294,0.3090240955352783,1296.0,baseline
1777617722.142859,0.35894298553466797,1296.0,baseline
1777617722.1929789,0.40906286239624023,1297.0,baseline
1777617722.2429628,0.4590468406677246,1298.0,baseline
1777617722.2929049,0.5089888572692871,1299.0,baseline
1777617722.342962,0.5590460300445557,1298.0,baseline
1777617722.3928452,0.6089291572570801,1298.0,baseline
1777617722.4427688,0.6588528156280518,1300.0,baseline
1777617722.492813,0.7088971138000488,1299.0,baseline
1777617722.542805,0.7588889598846436,1297.0,baseline
1777617722.593133,0.8092169761657715,1295.0,baseline
1777617722.643064,0.8591480255126953,1296.0,baseline
1777617722.693281,0.9093649387359619,1299.0,baseline
1777617722.7433221,0.9594061374664307,1298.0,baseline
1777617722.793292,1.009376049041748,1298.0,baseline
1777617722.8432572,1.0593411922454834,1297.0,baseline
1777617722.8933408,1.1094248294830322,1297.0,baseline
1777617722.9431858,1.1592698097229004,1298.0,baseline
1777617722.99323,1.2093141078948975,1300.0,baseline
1777617723.043039,1.2591230869293213,1297.0,baseline
1777617723.093005,1.309088945388794,1299.0,baseline
1777617723.1430788,1.3591628074645996,1300.0,baseline
1777617723.1930869,1.4091708660125732,1298.0,baseline
1777617723.2431831,1.4592671394348145,1299.0,baseline
1777617723.2930748,1.5091588497161865,1300.0,baseline
1777617723.343102,1.5591859817504883,1300.0,baseline
1777617723.393168,1.6092519760131836,1298.0,baseline
1777617723.44319,1.6592741012573242,1299.0,baseline
1777617723.493243,1.709326982498169,1300.0,baseline
1777617723.5432909,1.7593748569488525,1297.0,baseline
1777617723.593476,1.8095600605010986,1298.0,baseline
1777617723.643519,1.859602928161621,1300.0,baseline
1777617723.693536,1.9096200466156006,1298.0,baseline
1777617723.743474,1.9595580101013184,1299.0,baseline
1777617723.79359,2.009674072265625,1298.0,baseline
1777617723.8435478,2.059631824493408,1298.0,baseline
1777617723.893753,2.109837055206299,1297.0,baseline
1777617723.943694,2.159778118133545,1298.0,baseline
1777617723.993807,2.2098910808563232,1297.0,baseline
1777617724.043736,2.259819984436035,1298.0,baseline
1777617724.093662,2.309746026992798,1298.0,baseline
1777617724.1438348,2.3599188327789307,1298.0,baseline
1777617724.193891,2.409975051879883,1300.0,baseline
1777617724.243812,2.4598960876464844,1298.0,baseline
1777617724.293899,2.5099830627441406,1298.0,baseline
1777617724.343897,2.559981107711792,1297.0,baseline
1777617724.393884,2.6099679470062256,1299.0,baseline
1777617724.443905,2.65998911857605,1298.0,baseline
1777617724.493999,2.7100830078125,1300.0,baseline
1777617724.543895,2.759979009628296,1297.0,baseline
1777617724.593974,2.810058116912842,1297.0,baseline
1777617724.643973,2.8600571155548096,1299.0,baseline
1777617724.694078,2.9101619720458984,1298.0,baseline
1777617724.7440598,2.960143804550171,1298.0,baseline
1777617724.794057,3.010140895843506,1299.0,baseline
1777617725.137596,0.3370509147644043,1300.0,stimulus
1777617725.1379058,0.33736085891723633,1297.0,stimulus
1777617725.138052,0.3375070095062256,1298.0,stimulus
1777617725.138155,0.33761000633239746,1298.0,stimulus
1777617725.138253,0.3377079963684082,1298.0,stimulus
